visual_time,visual_N,textual_time,textual_N,N_objects,N_words,N_deviations
0.09093451499938965,1,0.00017762184143066406,1,3,0,0
0.09093451499938965,1,0.00017762184143066406,1,3,0,0
0.09093451499938965,1,0.00017762184143066406,1,3,0,0
0.09093451499938965,1,0.00017762184143066406,1,3,0,0
0.09093451499938965,1,0.00017762184143066406,1,3,0,0
0.09093451499938965,1,0.00017762184143066406,1,3,0,0
0.09093451499938965,1,0.00017762184143066406,1,3,0,0
0.09093451499938965,1,0.00017762184143066406,1,3,0,0
0.09093451499938965,1,0.00017762184143066406,1,3,0,0
0.09093451499938965,1,0.00017762184143066406,1,3,0,0
0.09093451499938965,1,0.00017762184143066406,1,3,7,0
0.09093451499938965,1,0.00017762184143066406,1,3,7,0
0.09093451499938965,1,0.00017762184143066406,1,3,7,0
0.09093451499938965,1,0.00017762184143066406,1,3,7,0
0.09093451499938965,1,0.00017762184143066406,1,3,7,0
0.09093451499938965,1,0.00017762184143066406,1,3,7,0
0.09093451499938965,1,0.00017762184143066406,1,3,7,0
0.09093451499938965,1,0.00017762184143066406,1,3,7,0
0.09093451499938965,1,0.00017762184143066406,1,3,7,0
0.09093451499938965,1,0.00017762184143066406,1,3,7,0
0.1571030616760254,2,0.0001342296600341797,2,3,0,0
0.1571030616760254,2,0.0001342296600341797,2,3,0,0
0.1571030616760254,2,0.0001342296600341797,2,3,0,0
0.1571030616760254,2,0.0001342296600341797,2,3,0,0
0.1571030616760254,2,0.0001342296600341797,2,3,0,0
0.1571030616760254,2,0.0001342296600341797,2,3,0,0
0.1571030616760254,2,0.0001342296600341797,2,3,0,0
0.1571030616760254,2,0.0001342296600341797,2,3,0,0
0.1571030616760254,2,0.0001342296600341797,2,3,0,0
0.1571030616760254,2,0.0001342296600341797,2,3,0,0
0.1571030616760254,2,0.0001342296600341797,2,3,7,0
0.1571030616760254,2,0.0001342296600341797,2,3,7,0
0.1571030616760254,2,0.0001342296600341797,2,3,7,0
0.1571030616760254,2,0.0001342296600341797,2,3,7,0
0.1571030616760254,2,0.0001342296600341797,2,3,7,0
0.1571030616760254,2,0.0001342296600341797,2,3,7,0
0.1571030616760254,2,0.0001342296600341797,2,3,7,0
0.1571030616760254,2,0.0001342296600341797,2,3,7,0
0.1571030616760254,2,0.0001342296600341797,2,3,7,0
0.1571030616760254,2,0.0001342296600341797,2,3,7,0
0.817645788192749,3,1.0728836059570312e-05,3,1,0,0
0.817645788192749,3,1.0728836059570312e-05,3,1,0,0
0.817645788192749,3,1.0728836059570312e-05,3,1,0,0
0.817645788192749,3,1.0728836059570312e-05,3,1,0,0
0.817645788192749,3,1.0728836059570312e-05,3,1,0,0
0.817645788192749,3,1.0728836059570312e-05,3,1,0,0
0.817645788192749,3,1.0728836059570312e-05,3,1,0,0
0.817645788192749,3,1.0728836059570312e-05,3,1,0,0
0.817645788192749,3,1.0728836059570312e-05,3,1,0,0
0.817645788192749,3,1.0728836059570312e-05,3,1,0,0
0.817645788192749,3,1.0728836059570312e-05,3,1,4,1
0.817645788192749,3,1.0728836059570312e-05,3,1,4,1
0.817645788192749,3,1.0728836059570312e-05,3,1,4,1
0.817645788192749,3,1.0728836059570312e-05,3,1,4,1
0.817645788192749,3,1.0728836059570312e-05,3,1,4,1
0.817645788192749,3,1.0728836059570312e-05,3,1,4,1
0.817645788192749,3,1.0728836059570312e-05,3,1,4,1
0.817645788192749,3,1.0728836059570312e-05,3,1,0,1
0.817645788192749,3,1.0728836059570312e-05,3,1,0,1
0.817645788192749,3,1.0728836059570312e-05,3,1,0,1
1.224529504776001,4,1.0728836059570312e-05,4,1,0,1
1.224529504776001,4,1.0728836059570312e-05,4,1,0,1
1.224529504776001,4,1.0728836059570312e-05,4,1,0,1
1.224529504776001,4,1.0728836059570312e-05,4,1,0,1
1.224529504776001,4,1.0728836059570312e-05,4,1,0,1
1.224529504776001,4,1.0728836059570312e-05,4,1,0,1
1.224529504776001,4,1.0728836059570312e-05,4,1,0,1
1.224529504776001,4,1.0728836059570312e-05,4,1,0,1
1.224529504776001,4,1.0728836059570312e-05,4,1,0,1
1.224529504776001,4,1.0728836059570312e-05,4,1,0,1
1.224529504776001,4,1.0728836059570312e-05,4,1,0,2
1.224529504776001,4,1.0728836059570312e-05,4,1,0,2
1.224529504776001,4,1.0728836059570312e-05,4,1,0,2
1.224529504776001,4,1.0728836059570312e-05,4,1,0,2
1.224529504776001,4,1.0728836059570312e-05,4,1,0,2
1.224529504776001,4,1.0728836059570312e-05,4,1,0,2
1.224529504776001,4,1.0728836059570312e-05,4,1,0,2
1.224529504776001,4,1.0728836059570312e-05,4,1,0,2
1.224529504776001,4,1.0728836059570312e-05,4,1,0,2
1.224529504776001,4,1.0728836059570312e-05,4,1,0,2
0.5280981063842773,5,2.6464462280273438e-05,5,1,0,2
0.5280981063842773,5,2.6464462280273438e-05,5,1,0,2
0.5280981063842773,5,2.6464462280273438e-05,5,1,0,2
0.5280981063842773,5,2.6464462280273438e-05,5,1,0,2
0.5280981063842773,5,2.6464462280273438e-05,5,1,0,2
0.5280981063842773,5,2.6464462280273438e-05,5,1,0,2
0.5280981063842773,5,2.6464462280273438e-05,5,1,0,2
0.5280981063842773,5,2.6464462280273438e-05,5,1,0,2
0.5280981063842773,5,2.6464462280273438e-05,5,1,0,2
0.5280981063842773,5,2.6464462280273438e-05,5,1,0,2
0.5280981063842773,5,2.6464462280273438e-05,5,1,0,2
0.5280981063842773,5,2.6464462280273438e-05,5,1,0,2
0.5280981063842773,5,2.6464462280273438e-05,5,1,0,2
0.5280981063842773,5,2.6464462280273438e-05,5,1,0,2
0.5280981063842773,5,2.6464462280273438e-05,5,1,0,2
0.5280981063842773,5,2.6464462280273438e-05,5,1,0,2
0.5280981063842773,5,2.6464462280273438e-05,5,1,0,2
0.5280981063842773,5,2.6464462280273438e-05,5,1,0,2
0.5280981063842773,5,2.6464462280273438e-05,5,1,0,2
0.5280981063842773,5,2.6464462280273438e-05,5,1,0,2
0.5208930969238281,6,0.00026106834411621094,6,7,0,2
